cycle,branch,type,matchup,forecastdate,state,startdate,enddate,samplesize,population,poll_wt,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,poll_id
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,10/25/2016,10/31/2016,743.0,likely voters,1.479248,49.7145,35.18075,4.46675,0.0,0.0,47920
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/10/2016,10/11/2016,986.0,likely voters,1.477007,44.39855,42.71152,0.0,0.0,0.0,46771
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maryland,10/25/2016,10/31/2016,740.0,likely voters,1.476614,61.7263,26.13856,3.46675,0.0,0.0,47903
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/17/2016,10/20/2016,1006.0,likely voters,1.46667,46.17953,40.65233,0.0,0.0,0.0,47164
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/26/2016,10/30/2016,525.0,likely voters,1.46656,46.41257,40.5204,6.015173,0.0,0.0,47863
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/25/2016,10/26/2016,500.0,likely voters,1.464087,49.46292,42.00147,2.535694,0.0,0.0,47653
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,10/25/2016,10/31/2016,724.0,likely voters,1.462361,53.71919,34.16399,1.466749,0.0,0.0,47913
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/6/2016,10/9/2016,878.0,likely voters,1.457612,44.16842,39.74128,5.795405,0.0,0.0,46767
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Alaska,10/25/2016,10/27/2016,446.0,likely voters,1.445407,42.83489,45.38098,10.22262,0.0,0.0,47764
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/17/2016,10/19/2016,700.0,likely voters,1.4325,23.36361,27.11539,3.293923,31.93834,0.0,47082
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/26/2016,10/30/2016,525.0,likely voters,1.429016,43.43343,48.44582,3.015173,0.0,0.0,47861
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/26/2016,10/30/2016,525.0,likely voters,1.429016,44.44033,46.42118,5.015173,0.0,0.0,47864
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/26/2016,10/30/2016,525.0,likely voters,1.429016,43.43224,41.45008,9.015173,0.0,0.0,47862
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/26/2016,10/30/2016,525.0,likely voters,1.429016,44.43689,42.43347,5.015173,0.0,0.0,47866
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/26/2016,10/30/2016,525.0,likely voters,1.429016,48.43265,41.44862,4.015173,0.0,0.0,47865
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/30/2016,10/30/2016,953.0,likely voters,1.417711,45.62742,40.14295,6.293468,0.0,0.0,47870
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,10/21/2016,10/24/2016,401.0,likely voters,1.416478,43.55069,46.90595,3.782474,0.0,0.0,47340
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/20/2016,10/20/2016,600.0,likely voters,1.414322,41.76212,48.53924,4.528198,0.0,0.0,47169
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,10/10/2016,10/12/2016,654.0,likely voters,1.411825,46.82027,39.37527,4.769864,0.0,0.0,46794
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/20/2016,10/26/2016,420.0,likely voters,1.408742,45.90595,41.96887,5.68949,0.0,0.0,47708
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/13/2016,10/16/2016,664.0,likely voters,1.40787,46.69125,41.87598,0.6320456,0.0,0.0,47014
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Texas,10/7/2016,10/15/2016,1000.0,likely voters,1.401163,37.71614,44.2543,2.497429,0.0,0.0,47033
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/25/2016,10/31/2016,659.0,likely voters,1.400683,46.70239,34.22404,7.46675,0.0,0.0,47912
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,10/25/2016,10/31/2016,674.0,likely voters,1.397524,35.72667,50.13723,7.46675,0.0,0.0,47897
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Mississippi,10/25/2016,10/31/2016,648.0,likely voters,1.389601,39.73907,47.09292,3.46675,0.0,0.0,47907
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Texas,10/10/2016,10/12/2016,638.0,likely voters,1.381896,41.80464,48.10834,1.769864,0.0,0.0,46796
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/10/2016,10/15/2016,698.0,likely voters,1.379564,45.15228,44.10296,4.826469,0.0,0.0,46884
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,10/25/2016,10/31/2016,671.0,likely voters,1.376388,37.72542,45.14172,7.46675,0.0,0.0,47908
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,10/25/2016,10/27/2016,417.0,likely voters,1.372114,33.84242,47.34836,8.222618,0.0,0.0,47763
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,10/10/2016,10/16/2016,685.0,likely voters,1.371196,45.4276,38.65441,7.918934,0.0,0.0,46941
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/20/2016,10/23/2016,402.0,likely voters,1.369029,45.58205,46.91699,3.640071,0.0,0.0,47254
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/12/2016,10/17/2016,692.0,likely voters,1.365838,48.35558,37.88814,0.0,0.0,0.0,47064
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Kansas,10/11/2016,10/15/2016,581.0,likely voters,1.365702,34.67553,48.25099,5.914717,0.0,0.0,47063
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/17/2016,10/18/2016,924.0,likely voters,1.357425,42.03075,44.76365,5.722593,0.0,0.0,47252
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/27/2016,10/28/2016,400.0,likely voters,1.336194,47.56077,40.49327,8.808175,0.0,0.0,47758
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-1,10/28/2016,10/30/2016,375.0,likely voters,1.33559,48.42974,40.72964,4.153504,0.0,0.0,47935
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-2,10/28/2016,10/30/2016,375.0,likely voters,1.33559,43.2323,40.42152,6.253504,0.0,0.0,47936
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/17/2016,10/18/2016,892.0,likely voters,1.334453,45.01757,42.90788,3.722593,0.0,0.0,47250
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/10/2016,10/16/2016,660.0,likely voters,1.331618,47.42579,42.39354,3.918934,0.0,0.0,46944
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/10/2016,10/16/2016,660.0,likely voters,1.331618,48.42636,45.4769,1.918934,0.0,0.0,46942
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/10/2016,10/11/2016,1010.0,likely voters,1.329786,42.00261,44.26822,0.0,0.0,0.0,46779
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nebraska CD-3,9/25/2016,9/26/2016,700.0,likely voters,1.324071,18.30412,62.62538,0.0,0.0,0.0,46232
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nebraska CD-1,9/25/2016,9/26/2016,700.0,likely voters,1.324071,27.39836,50.6605,0.0,0.0,0.0,46230
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/17/2016,10/18/2016,807.0,likely voters,1.323039,44.03906,43.67281,5.722593,0.0,0.0,47251
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/8/2016,10/13/2016,1000.0,likely voters,1.318898,47.33188,41.35157,5.096575,0.0,0.0,46875
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Vermont,10/19/2016,10/22/2016,603.0,likely voters,1.315483,49.32188,24.49771,5.744009,0.0,0.0,47338
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/18/2016,10/23/2016,569.0,likely voters,1.314368,44.94901,41.99332,4.740836,0.0,0.0,47255
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-2,10/10/2016,10/11/2016,932.0,likely voters,1.305297,37.73638,40.26033,0.0,0.0,0.0,47088
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/14/2016,10/17/2016,600.0,likely voters,1.300282,44.29618,44.81083,3.797497,0.0,0.0,47085
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,10/12/2016,10/13/2016,1226.0,registered voters,1.294323,44.01182,40.86651,4.791084,0.0,0.0,46862
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Connecticut,10/25/2016,10/31/2016,554.0,likely voters,1.286165,49.71365,38.1838,2.46675,0.0,0.0,47889
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Tennessee,10/25/2016,10/31/2016,550.0,likely voters,1.281383,36.72532,50.1421,3.46675,0.0,0.0,47925
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/10/2016,10/16/2016,624.0,likely voters,1.273512,45.4265,46.4958,3.918934,0.0,0.0,46943
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oklahoma,10/18/2016,10/20/2016,530.0,likely voters,1.272539,28.32916,60.14592,3.931868,0.0,0.0,47238
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/17/2016,10/18/2016,802.0,likely voters,1.265078,43.0226,41.85281,6.722593,0.0,0.0,47249
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,10/22/2016,10/24/2016,596.0,registered voters,1.246863,37.70243,49.63599,4.7965,0.0,0.0,47342
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,10/17/2016,10/19/2016,600.0,likely voters,1.241456,38.47355,47.26392,3.539457,0.0,0.0,47081
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,9/29/2016,10/2/2016,805.0,likely voters,1.208113,44.96199,44.88707,3.244338,0.0,0.0,46385
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,10/3/2016,10/6/2016,642.0,likely voters,1.207774,39.68787,45.29969,3.510585,0.0,0.0,46562
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/26/2016,10/28/2016,408.0,likely voters,1.205611,43.79832,42.98452,4.657977,0.0,0.0,47793
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Alabama,10/25/2016,10/31/2016,485.0,likely voters,1.19866,33.73641,54.10242,2.46675,0.0,0.0,47883
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arkansas,10/25/2016,10/31/2016,484.0,likely voters,1.197309,37.72522,51.14244,2.46675,0.0,0.0,47886
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Louisiana,10/19/2016,10/21/2016,500.0,likely voters,1.18955,34.87275,51.70419,3.424725,0.0,0.0,47531
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/7/2016,10/10/2016,1457.0,likely voters,1.185809,47.52544,42.18987,4.049983,0.0,0.0,47173
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,South Dakota,10/24/2016,10/26/2016,600.0,likely voters,1.184286,34.4856,49.89109,6.402135,0.0,0.0,47873
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Washington,10/6/2016,10/13/2016,750.0,likely voters,1.183672,51.3789,39.20037,0.0,0.0,0.0,47628
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,10/13/2016,10/16/2016,502.0,likely voters,1.181875,53.68673,31.45361,6.621108,0.0,0.0,47008
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oklahoma,10/25/2016,10/31/2016,472.0,likely voters,1.180893,29.72693,53.13631,9.466749,0.0,0.0,47919
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Alaska,10/21/2016,10/26/2016,400.0,likely voters,1.177752,44.08011,43.85737,6.84151,0.0,0.0,47761
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Hawaii,10/25/2016,10/31/2016,467.0,likely voters,1.173943,49.70946,31.1988,4.46675,0.0,0.0,47894
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/3/2016,10/6/2016,709.0,likely voters,1.168367,48.0417,39.66414,2.557987,0.0,0.0,46567
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/17/2016,10/19/2016,500.0,likely voters,1.166468,44.65469,47.25517,1.960808,0.0,0.0,47094
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Delaware,10/25/2016,10/31/2016,458.0,likely voters,1.161264,48.7235,37.14857,3.46675,0.0,0.0,47891
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/5/2016,10/7/2016,997.0,likely voters,1.156415,46.50486,43.77117,4.347528,0.0,0.0,46571
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/5/2016,10/7/2016,993.0,likely voters,1.153687,43.52856,40.8773,3.347528,0.0,0.0,46569
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/21/2016,10/23/2016,500.0,likely voters,1.148707,46.4776,44.02984,2.208402,0.0,0.0,47524
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,10/25/2016,10/31/2016,447.0,likely voters,1.145467,29.71767,48.16943,7.46675,0.0,0.0,47895
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/15/2016,10/18/2016,403.0,likely voters,1.143574,45.69044,41.73809,5.090873,0.0,0.0,47076
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/7/2016,10/10/2016,1304.0,likely voters,1.136584,44.5381,43.29323,4.049983,0.0,0.0,47172
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/16/2016,10/19/2016,600.0,likely voters,1.136441,42.75185,39.2192,6.605309,0.0,0.0,47184
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/10/2016,10/13/2016,905.0,likely voters,1.136315,47.3027,40.27811,4.22873,0.0,0.0,46868
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Vermont,10/25/2016,10/31/2016,436.0,likely voters,1.129329,51.70619,24.21046,7.46675,0.0,0.0,47928
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/14/2016,10/17/2016,413.0,likely voters,1.1289,45.72622,41.74498,6.001086,0.0,0.0,47032
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/9/2016,10/11/2016,1152.0,likely voters,1.12036,44.51923,39.05433,6.591003,0.0,0.0,46752
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,10/25/2016,10/31/2016,424.0,likely voters,1.111323,29.72481,57.14391,5.46675,0.0,0.0,47900
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/15/2016,10/17/2016,912.0,likely voters,1.110344,45.80878,41.3288,3.190963,0.0,0.0,47054
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Louisiana,10/25/2016,10/31/2016,423.0,likely voters,1.109803,36.73398,50.11112,2.46675,0.0,0.0,47901
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine,10/25/2016,10/31/2016,432.0,likely voters,1.109123,47.70675,36.20846,3.46675,0.0,0.0,47902
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Rhode Island,10/25/2016,10/31/2016,419.0,likely voters,1.103693,47.69971,35.23362,4.46675,0.0,0.0,47922
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,10/7/2016,10/10/2016,1123.0,likely voters,1.099321,37.52554,47.1907,7.049983,0.0,0.0,47171
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-2,10/20/2016,10/25/2016,341.0,likely voters,1.097816,42.57505,42.81375,5.353873,0.0,0.0,47774
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,South Dakota,10/18/2016,10/20/2016,400.0,likely voters,1.094835,35.39879,46.01273,6.010668,0.0,0.0,47343
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nebraska,10/25/2016,10/31/2016,412.0,likely voters,1.092882,30.71972,51.16212,7.46675,0.0,0.0,47910
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arkansas,10/21/2016,10/21/2016,463.0,likely voters,1.089003,31.55171,56.37258,3.138551,0.0,0.0,47322
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Montana,10/25/2016,10/31/2016,405.0,likely voters,1.081918,34.71487,48.17945,8.466749,0.0,0.0,47909
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-1,10/24/2016,10/26/2016,429.0,likely voters,1.067526,45.61723,34.98907,7.695682,0.0,0.0,47998
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/10/2016,10/11/2016,953.0,likely voters,1.067196,43.40927,40.58682,4.279817,0.0,0.0,46770
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,10/4/2016,10/14/2016,608.0,likely voters,1.06625,46.2164,38.3807,3.203529,0.0,0.0,47071
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-1,10/20/2016,10/25/2016,329.0,likely voters,1.064374,53.55322,36.92638,3.353873,0.0,0.0,47773
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/5/2016,10/6/2016,782.0,likely voters,1.056716,43.92278,44.78949,3.8724,0.0,0.0,46540
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nebraska CD-2,10/22/2016,10/24/2016,400.0,registered voters,1.045151,40.90631,48.06166,6.423684,0.0,0.0,47788
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/20/2016,10/20/2016,570.0,likely voters,1.043898,45.10638,51.11841,1.16678,0.0,0.0,47167
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Louisiana,10/15/2016,10/21/2016,603.0,likely voters,1.042347,34.8596,51.02677,4.956314,0.0,0.0,47768
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Alaska,10/11/2016,10/13/2016,500.0,likely voters,1.04102,35.90143,41.54916,5.800428,0.0,0.0,46872
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,10/6/2016,10/13/2016,600.0,likely voters,1.040601,44.58205,40.05672,4.588298,0.0,0.0,47015
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,10/7/2016,10/10/2016,917.0,likely voters,1.029873,41.55764,41.45274,7.049983,0.0,0.0,47170
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/11/2016,10/12/2016,600.0,likely voters,1.028993,45.1515,42.93629,7.384011,0.0,0.0,46785
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/10/2016,10/12/2016,501.0,likely voters,1.026207,40.97172,41.53912,8.334057,0.0,0.0,46797
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maryland,9/27/2016,9/30/2016,706.0,likely voters,1.015544,62.545,27.98505,1.649931,0.0,0.0,46527
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wyoming,10/5/2016,10/11/2016,722.0,likely voters,1.01132,20.7208,59.93697,6.877967,0.0,0.0,47345
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/10/2016,10/12/2016,743.0,likely voters,1.008939,43.54048,43.59832,5.95136,0.0,0.0,46788
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,10/10/2016,10/15/2016,713.0,likely voters,1.005466,43.15616,41.77341,4.505079,0.0,0.0,47061
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,10/4/2016,10/4/2016,1248.0,registered voters,1.002048,47.81702,40.89307,2.193432,0.0,0.0,46560
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,West Virginia,10/12/2016,10/17/2016,601.0,likely voters,1.001774,29.50584,59.20534,0.0,0.0,0.0,47181
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/7/2016,10/9/2016,600.0,likely voters,0.9969062,45.17889,36.65459,0.0,0.0,0.0,46774
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/11/2016,10/12/2016,1400.0,likely voters,0.9960719,41.3778,49.8495,3.133347,0.0,0.0,46787
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-2,10/24/2016,10/26/2016,382.0,likely voters,0.9918668,38.73541,42.90639,7.195682,0.0,0.0,47999
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/11/2016,10/17/2016,755.0,likely voters,0.9845943,48.87063,38.08738,6.421375,0.0,0.0,47089
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Vermont,9/29/2016,10/14/2016,579.0,likely voters,0.9835688,47.17089,21.70191,3.014014,0.0,0.0,47069
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/18/2016,10/20/2016,600.0,likely voters,0.9818568,47.42146,44.36462,3.051657,0.0,0.0,47463
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/10/2016,10/11/2016,600.0,likely voters,0.9799691,43.47557,34.46255,7.651839,0.0,0.0,46773
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,10/10/2016,10/16/2016,544.0,likely voters,0.9765137,37.02038,45.59868,7.302149,0.0,0.0,47070
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Louisiana,10/11/2016,10/15/2016,800.0,registered voters,0.9758717,39.20948,49.5823,2.444504,0.0,0.0,46878
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/20/2016,10/20/2016,538.0,likely voters,0.9735168,47.97745,46.23028,1.36678,0.0,0.0,47166
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/12/2016,10/15/2016,500.0,likely voters,0.971443,46.67683,39.51299,2.18723,0.0,0.0,47068
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/10/2016,10/12/2016,403.0,likely voters,0.9684356,26.85464,35.49987,7.214797,21.59519,0.0,46782
